id,type,subtype,postal_code,locality,price,rooms_cnt,area,immo_url,Type of sale,Kitchen type,Terrace surface,Garden surface,Swimming pool,Furnished,Open fire,Building condition,Number of frontages,Surface of good,Construction year
20615433,apartment,apartment,4000,LiГЁge,388000,3.0,125.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/20615433,For sale,,17.0,,0,0,0,New,,,
20631768,apartment,apartment,1420,Braine-l'Alleud,425500,3.0,137.0,https://www.immoweb.be/en/classified/apartment/for-sale/braine-l%27alleud/1420/20631768,For sale,,21.0,,0,0,0,New,,,
20615434,apartment,apartment,4000,LiГЁge,385000,3.0,125.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/20615434,For sale,,27.0,,0,0,0,New,,,
20592885,apartment,apartment,1420,Braine-l'Alleud,427400,3.0,138.0,https://www.immoweb.be/en/classified/apartment/for-sale/braine-l%27alleud/1420/20592885,For sale,Hyper equipped,41.0,,0,0,0,New,2.0,,2024.0
20592888,apartment,apartment,1420,Braine-l'Alleud,389900,2.0,110.0,https://www.immoweb.be/en/classified/apartment/for-sale/braine-l%27alleud/1420/20592888,For sale,Hyper equipped,53.0,,0,0,0,New,2.0,,2024.0
20615431,apartment,apartment,4000,LiГЁge,385000,2.0,125.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/20615431,For sale,,29.0,,0,0,0,New,,,
20615430,apartment,apartment,4000,LiГЁge,382000,2.0,125.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/20615430,For sale,,18.0,,0,0,0,New,,,
20592887,apartment,apartment,1420,Braine-l'Alleud,417900,3.0,138.0,https://www.immoweb.be/en/classified/apartment/for-sale/braine-l%27alleud/1420/20592887,For sale,Hyper equipped,21.0,,0,0,0,New,2.0,,2024.0
20621232,apartment,apartment,1082,Berchem-Sainte-Agathe,375000,3.0,114.0,https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/20621232,For sale,Hyper equipped,,,0,0,0,New,3.0,,2023.0
20615432,apartment,apartment,4000,LiГЁge,380000,3.0,125.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/20615432,For sale,,27.0,,0,0,0,New,,,
20615428,apartment,apartment,4000,LiГЁge,375000,2.0,125.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/20615428,For sale,,17.0,,0,0,0,New,,,
20592889,apartment,apartment,1420,Braine-l'Alleud,369900,2.0,112.0,https://www.immoweb.be/en/classified/apartment/for-sale/braine-l%27alleud/1420/20592889,For sale,Hyper equipped,32.0,,0,0,0,New,2.0,,2024.0
20581771,apartment,duplex,9000,Gent,380500,2.0,95.0,https://www.immoweb.be/en/classified/duplex/for-sale/gent/9000/20581771,For sale,Hyper equipped,13.0,,0,0,0,New,2.0,,2025.0
20631780,apartment,apartment,1420,Braine-l'Alleud,375000,2.0,111.0,https://www.immoweb.be/en/classified/apartment/for-sale/braine-l%27alleud/1420/20631780,For sale,,32.0,,0,0,0,New,,,
20554375,house,house,1460,Ittre Virginal-Samme,445710,3.0,192.0,https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal-samme/1460/20554375,For sale,Hyper equipped,17.0,,0,0,0,New,3.0,526.0,2025.0
20605795,apartment,flat-studio,1000,Bruxelles,399000,,56.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/bruxelles/1000/20605795,For sale,Hyper equipped,11.0,,0,0,0,New,2.0,,
20605778,apartment,flat-studio,1000,Bruxelles,413000,,56.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/bruxelles/1000/20605778,For sale,Hyper equipped,11.0,,0,0,0,New,2.0,,
20554388,house,house,1460,Ittre Virginal-Samme,446710,3.0,187.0,https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal-samme/1460/20554388,For sale,Hyper equipped,,,0,0,0,New,3.0,600.0,2025.0
20554389,house,house,1460,Ittre Virginal-Samme,415655,3.0,203.0,https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal-samme/1460/20554389,For sale,Hyper equipped,,,0,0,0,New,2.0,275.0,2025.0
20554377,house,house,1460,Ittre Virginal-Samme,410655,3.0,252.0,https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal-samme/1460/20554377,For sale,Hyper equipped,,,0,0,0,New,2.0,252.0,2025.0
20554380,house,house,1460,Ittre Virginal-Samme,405585,3.0,165.0,https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal-samme/1460/20554380,For sale,Hyper equipped,,,0,0,0,New,3.0,378.0,2025.0
20554378,house,house,1460,Ittre Virginal-Samme,431590,3.0,175.0,https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal-samme/1460/20554378,For sale,Hyper equipped,,,0,0,0,New,3.0,739.0,2025.0
20554376,house,house,1460,Ittre Virginal-Samme,396585,3.0,194.0,https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal-samme/1460/20554376,For sale,Semi equipped,,,0,0,0,New,2.0,274.0,2025.0
20554379,house,house,1460,Ittre Virginal-Samme,442720,4.0,225.0,https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal-samme/1460/20554379,For sale,Hyper equipped,,,0,0,0,New,3.0,476.0,2025.0
20554392,house,house,1460,Ittre Virginal-Samme,436685,4.0,193.0,https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal-samme/1460/20554392,For sale,Hyper equipped,17.0,,0,0,0,New,3.0,574.0,2025.0
20554381,house,house,1460,Ittre Virginal-Samme,410655,3.0,224.0,https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal-samme/1460/20554381,For sale,Hyper equipped,,,0,0,0,New,2.0,305.0,2025.0
20554390,house,house,1460,Ittre Virginal-Samme,396535,3.0,152.0,https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal-samme/1460/20554390,For sale,Hyper equipped,18.0,,0,0,0,New,3.0,405.0,2025.0
20619474,apartment,apartment,1050,Ixelles,1485000,3.0,192.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20619474,For sale,Hyper equipped,26.0,,0,0,0,New,2.0,,2024.0
20619480,apartment,apartment,1050,Ixelles,838000,2.0,134.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20619480,For sale,Hyper equipped,9.0,,0,0,0,New,2.0,,2024.0
20619465,apartment,apartment,1050,Ixelles,765000,2.0,119.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20619465,For sale,Hyper equipped,13.0,,0,0,0,New,2.0,,2024.0
20619468,apartment,apartment,1050,Ixelles,1410000,3.0,184.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20619468,For sale,Hyper equipped,23.0,,0,0,0,New,2.0,,2024.0
20619472,apartment,apartment,1050,Ixelles,816000,2.0,134.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20619472,For sale,Hyper equipped,9.0,,0,0,0,New,2.0,,2024.0
20619481,apartment,apartment,1050,Ixelles,1450000,3.0,199.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20619481,For sale,Hyper equipped,20.0,,0,0,0,New,2.0,,2024.0
20554383,house,house,1460,Ittre Virginal-Samme,396535,3.0,152.0,https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal-samme/1460/20554383,For sale,Semi equipped,18.0,,0,0,0,New,3.0,409.0,2025.0
20619478,apartment,flat-studio,1050,Ixelles,423000,,56.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/20619478,For sale,Hyper equipped,11.0,,0,0,0,New,2.0,,
20619466,apartment,flat-studio,1050,Ixelles,395000,,56.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/20619466,For sale,Hyper equipped,11.0,,0,0,0,New,2.0,,
20584078,house,house,6780,Messancy,430300,4.0,202.0,https://www.immoweb.be/en/classified/house/for-sale/messancy/6780/20584078,For sale,Installed,54.0,160.0,0,0,0,New,2.0,252.0,2023.0
20619491,apartment,flat-studio,1050,Ixelles,405000,,56.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/20619491,For sale,Hyper equipped,11.0,,0,0,0,New,2.0,,2025.0
20584076,house,house,6780,Messancy,467000,4.0,227.0,https://www.immoweb.be/en/classified/house/for-sale/messancy/6780/20584076,For sale,Installed,62.0,220.0,0,0,0,New,2.0,305.0,2023.0
20619476,apartment,flat-studio,1050,Ixelles,405000,,56.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/20619476,For sale,Hyper equipped,11.0,,0,0,0,New,2.0,,
20584074,house,house,6780,Messancy,466000,4.0,231.0,https://www.immoweb.be/en/classified/house/for-sale/messancy/6780/20584074,For sale,Installed,62.0,185.0,0,0,0,New,2.0,290.0,2023.0
20584075,house,house,6780,Messancy,430300,3.0,197.0,https://www.immoweb.be/en/classified/house/for-sale/messancy/6780/20584075,For sale,Installed,54.0,200.0,0,0,0,New,2.0,270.0,2023.0
20594043,apartment,apartment,1000,Bruxelles,1859000,3.0,207.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20594043,For sale,Hyper equipped,78.0,,0,0,0,New,2.0,,2025.0
20594047,apartment,apartment,1000,Bruxelles,1359000,3.0,164.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20594047,For sale,Hyper equipped,37.0,,0,0,0,New,2.0,,2025.0
20430350,apartment,apartment,8210,Zedelgem,595290,3.0,131.0,https://www.immoweb.be/en/classified/apartment/for-sale/zedelgem/8210/20430350,For sale,,48.0,,0,0,0,New,,,
20430349,apartment,apartment,8210,Zedelgem,476110,2.0,118.0,https://www.immoweb.be/en/classified/apartment/for-sale/zedelgem/8210/20430349,For sale,,32.0,,0,0,0,New,,,
20430352,apartment,apartment,8210,Zedelgem,528500,2.0,136.0,https://www.immoweb.be/en/classified/apartment/for-sale/zedelgem/8210/20430352,For sale,,14.0,,0,0,0,New,,,
20594046,apartment,apartment,1000,Bruxelles,1049000,3.0,164.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20594046,For sale,Hyper equipped,30.0,,0,0,0,New,,,2025.0
20594049,apartment,apartment,1000,Bruxelles,760000,2.0,124.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20594049,For sale,Hyper equipped,21.0,,0,0,0,New,2.0,,2025.0
20594040,apartment,apartment,1000,Bruxelles,770000,2.0,133.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20594040,For sale,Hyper equipped,11.0,,0,0,0,New,2.0,,2025.0
20627031,apartment,penthouse,1180,Uccle,1275000,5.0,297.0,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/20627031,For sale,Hyper equipped,82.0,,0,0,0,New,2.0,,2025.0
20594045,apartment,apartment,1000,Bruxelles,500000,1.0,77.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20594045,For sale,Hyper equipped,8.0,,0,0,0,New,,,2025.0
20627027,apartment,apartment,1180,Uccle,627500,3.0,124.0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20627027,For sale,Hyper equipped,27.0,,0,0,0,New,2.0,,2025.0
20594041,apartment,ground-floor,1000,Bruxelles,700000,2.0,113.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/20594041,For sale,Hyper equipped,14.0,,0,0,0,New,2.0,,2025.0
20627028,apartment,apartment,1180,Uccle,627500,3.0,122.0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20627028,For sale,Hyper equipped,27.0,,0,0,0,New,2.0,,2025.0
20594039,apartment,apartment,1000,Bruxelles,495000,1.0,75.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20594039,For sale,Hyper equipped,12.0,,0,0,0,New,,,2025.0
20627021,apartment,apartment,1180,Uccle,617500,3.0,123.0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20627021,For sale,Hyper equipped,35.0,,0,0,0,New,2.0,,2025.0
20627030,apartment,triplex,1180,Uccle,787500,2.0,172.0,https://www.immoweb.be/en/classified/triplex/for-sale/uccle/1180/20627030,For sale,Hyper equipped,7.0,,0,0,0,New,2.0,,2025.0
20627029,apartment,ground-floor,1180,Uccle,607500,3.0,123.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/20627029,For sale,Hyper equipped,35.0,84.0,0,0,0,New,2.0,,2025.0
20627022,apartment,apartment,1180,Uccle,492500,2.0,116.0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20627022,For sale,Hyper equipped,5.0,,0,0,0,New,2.0,,2025.0
20627023,apartment,ground-floor,1180,Uccle,607500,3.0,126.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/20627023,For sale,Hyper equipped,36.0,100.0,0,0,0,New,2.0,,2025.0
20557498,apartment,apartment,1000,Bruxelles,399000,3.0,126.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20557498,For sale,Hyper equipped,,,0,0,0,New,2.0,,2022.0
20627020,apartment,apartment,1180,Uccle,617500,3.0,126.0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20627020,For sale,Hyper equipped,36.0,,0,0,0,New,2.0,,2025.0
20627032,apartment,ground-floor,1180,Uccle,532500,2.0,133.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/20627032,For sale,Hyper equipped,5.0,122.0,0,0,0,New,2.0,,2025.0
20557497,apartment,apartment,1000,Bruxelles,499000,4.0,161.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20557497,For sale,Hyper equipped,,,0,0,0,New,2.0,,2022.0
20627025,apartment,apartment,1180,Uccle,527500,2.0,130.0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20627025,For sale,Hyper equipped,7.0,,0,0,0,New,2.0,,2025.0
20557500,apartment,apartment,1000,Bruxelles,399000,3.0,128.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20557500,For sale,Hyper equipped,,,0,0,0,New,2.0,,2022.0
20584077,house,house,6780,Messancy,429800,4.0,204.0,https://www.immoweb.be/en/classified/house/for-sale/messancy/6780/20584077,For sale,Installed,75.0,175.0,0,0,0,New,2.0,242.0,2023.0
20554391,house,house,1460,Ittre Virginal-Samme,393560,3.0,190.0,https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal-samme/1460/20554391,For sale,Hyper equipped,,,0,0,0,New,3.0,257.0,2025.0
20594042,apartment,apartment,1000,Bruxelles,445000,1.0,69.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20594042,For sale,Hyper equipped,,,0,0,0,New,,,2025.0
20619479,apartment,flat-studio,1050,Ixelles,390000,,48.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/20619479,For sale,,31.0,,0,0,0,New,2.0,,2024.0
20557501,apartment,ground-floor,1000,Bruxelles,399000,3.0,129.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/20557501,For sale,Hyper equipped,,,0,0,0,New,2.0,,2022.0
20605779,apartment,flat-studio,1000,Bruxelles,395000,,48.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/bruxelles/1000/20605779,For sale,,31.0,,0,0,0,New,2.0,,2024.0
20430347,apartment,ground-floor,8210,Zedelgem,391500,2.0,112.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/zedelgem/8210/20430347,For sale,,15.0,,0,0,0,New,,,
20556278,apartment,duplex,3000,Leuven,774013,3.0,180.0,https://www.immoweb.be/en/classified/duplex/for-sale/leuven/3000/20556278,For sale,Installed,15.0,,0,0,0,New,2.0,,2025.0
20556277,apartment,duplex,3000,Leuven,613685,2.0,142.0,https://www.immoweb.be/en/classified/duplex/for-sale/leuven/3000/20556277,For sale,Installed,13.0,,0,0,0,New,3.0,,2025.0
20557499,apartment,apartment,1000,Bruxelles,399000,3.0,125.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20557499,For sale,Hyper equipped,,,0,0,0,New,2.0,,2022.0
20606865,apartment,apartment,1150,Woluwe-Saint-Pierre,1100000,3.0,173.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20606865,For sale,Hyper equipped,19.0,,0,0,0,New,2.0,,
20635265,house,house,2220,HEIST-OP-DEN-BERG,495858,4.0,183.0,https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/20635265,For sale,Installed,,,0,0,0,New,3.0,507.0,2023.0
20556275,apartment,apartment,3000,Leuven,505565,2.0,118.0,https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20556275,For sale,Installed,14.0,,0,0,0,New,2.0,,2025.0
20627024,apartment,apartment,1180,Uccle,392500,1.0,80.0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20627024,For sale,Hyper equipped,,,0,0,0,New,2.0,,2025.0
20635263,house,house,2220,HEIST-OP-DEN-BERG,478985,4.0,183.0,https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/20635263,For sale,Installed,,,0,0,0,New,3.0,445.0,2023.0
20628551,apartment,penthouse,1330,Rixensart,542645,2.0,134.0,https://www.immoweb.be/en/classified/penthouse/for-sale/rixensart/1330/20628551,For sale,Semi equipped,15.0,,0,0,0,New,3.0,,2022.0
20569748,apartment,penthouse,1490,Court-St.-Г‰tienne,545000,3.0,166.0,https://www.immoweb.be/en/classified/penthouse/for-sale/court-st.-%C3%89tienne/1490/20569748,For sale,,26.0,,0,0,0,New,,,
20586308,apartment,penthouse,1140,Evere,465000,3.0,124.0,https://www.immoweb.be/en/classified/penthouse/for-sale/evere/1140/20586308,For sale,Hyper equipped,17.0,,0,0,0,New,2.0,,2023.0
20635270,house,house,2220,HEIST-OP-DEN-BERG,468156,4.0,183.0,https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/20635270,For sale,Installed,,,0,0,0,New,3.0,407.0,2023.0
20623616,house,house,8340,Damme,495000,4.0,186.0,https://www.immoweb.be/en/classified/house/for-sale/damme/8340/20623616,For sale,Hyper equipped,11.0,41.0,0,0,0,New,3.0,238.0,2024.0
20628547,apartment,apartment,1330,Rixensart,517645,2.0,113.0,https://www.immoweb.be/en/classified/apartment/for-sale/rixensart/1330/20628547,For sale,Semi equipped,12.0,,0,0,0,New,3.0,,2022.0
20591490,apartment,apartment,1160,Auderghem,500000,3.0,101.0,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/20591490,For sale,Hyper equipped,,,0,0,0,New,2.0,,
20569741,apartment,penthouse,1490,Court-St.-Г‰tienne,545000,3.0,160.0,https://www.immoweb.be/en/classified/penthouse/for-sale/court-st.-%C3%89tienne/1490/20569741,For sale,,13.0,,0,0,0,New,,,
20628552,apartment,ground-floor,1330,Rixensart,495645,2.0,133.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/rixensart/1330/20628552,For sale,Semi equipped,13.0,118.0,0,0,0,New,3.0,,2022.0
20569750,apartment,penthouse,1490,Court-St.-Г‰tienne,449000,3.0,150.0,https://www.immoweb.be/en/classified/penthouse/for-sale/court-st.-%C3%89tienne/1490/20569750,For sale,,11.0,,0,0,0,New,,,
20635262,house,house,2220,HEIST-OP-DEN-BERG,445303,4.0,183.0,https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/20635262,For sale,Installed,,,0,0,0,New,2.0,316.0,2023.0
20556276,apartment,apartment,3000,Leuven,504463,2.0,118.0,https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20556276,For sale,Installed,14.0,,0,0,0,New,2.0,,2025.0
20606813,apartment,apartment,1150,Woluwe-Saint-Pierre,450000,1.0,74.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20606813,For sale,Hyper equipped,2.0,,0,0,0,New,2.0,,
20661373,house,house,9070,HEUSDEN,263000,3.0,125.0,https://www.immoweb.be/en/classified/house/for-sale/heusden/9070/20661373,For sale,Not installed,,,0,0,0,To renovate,3.0,134.0,1910.0
20658311,house,house,8420,De Haan,299000,4.0,221.0,https://www.immoweb.be/en/classified/house/for-sale/de-haan/8420/20658311,For sale,Installed,,,0,1,0,Good,,209.0,1919.0
20536459,house,house,4400,FlГ©malle,149000,1.0,71.0,https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/20536459,For sale,Installed,50.0,260.0,0,0,0,Good,3.0,463.0,1900.0
20675895,apartment,apartment,8400,Oostende,299000,2.0,73.0,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20675895,For sale,Installed,4.0,,0,0,0,Good,2.0,,1985.0
20654937,apartment,apartment,1140,Evere,300000,1.0,89.0,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20654937,For sale,Hyper equipped,,,0,1,0,As new,2.0,,2012.0
20673084,apartment,flat-studio,1000,Brussel,225000,,37.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/brussel/1000/20673084,For sale,Installed,2.0,,0,1,0,As new,2.0,,2014.0
20655649,apartment,apartment,9040,Gent Sint-Amandsberg,340000,2.0,82.0,https://www.immoweb.be/en/classified/apartment/for-sale/gent-sint-amandsberg/9040/20655649,For sale,Installed,30.0,,0,0,0,Good,2.0,,2004.0
20624320,house,house,6791,Aubange,359000,3.0,119.0,https://www.immoweb.be/en/classified/house/for-sale/aubange/6791/20624320,For sale,Installed,,93.0,0,0,0,New,3.0,250.0,2025.0
20624323,house,house,6791,Aubange,359000,3.0,119.0,https://www.immoweb.be/en/classified/house/for-sale/aubange/6791/20624323,For sale,Installed,,78.0,0,0,0,New,3.0,213.0,2025.0
20633634,house,house,8490,Varsenare,377000,4.0,,https://www.immoweb.be/en/classified/house/for-sale/varsenare/8490/20633634,For sale,,,,0,0,0,New,,195.0,2024.0
20636176,house,house,8490,Varsenare,377000,4.0,,https://www.immoweb.be/en/classified/house/for-sale/varsenare/8490/20636176,For sale,,,,0,0,0,New,,185.0,2024.0
20557532,apartment,apartment,1030,Schaerbeek,359000,2.0,78.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20557532,For sale,Hyper equipped,7.0,,0,0,0,New,2.0,,2026.0
20557534,apartment,duplex,1030,Schaerbeek,520000,2.0,135.0,https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/20557534,For sale,Hyper equipped,25.0,25.0,0,0,0,New,2.0,,2026.0
20557529,apartment,apartment,1030,Schaerbeek,349000,2.0,78.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20557529,For sale,Hyper equipped,7.0,,0,0,0,New,2.0,,2026.0
20624321,house,house,6791,Aubange,349000,3.0,119.0,https://www.immoweb.be/en/classified/house/for-sale/aubange/6791/20624321,For sale,Hyper equipped,,68.0,0,0,0,New,2.0,176.0,2025.0
20606841,apartment,penthouse,1200,Woluwe-Saint-Lambert,1435000,3.0,201.0,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/20606841,For sale,Hyper equipped,46.0,,0,0,0,New,3.0,,2024.0
20621113,apartment,apartment,1930,Zaventem,332000,2.0,83.0,https://www.immoweb.be/en/classified/apartment/for-sale/zaventem/1930/20621113,For sale,Hyper equipped,6.0,,0,0,0,New,2.0,,2022.0
20621119,apartment,apartment,1930,Zaventem,349000,2.0,83.0,https://www.immoweb.be/en/classified/apartment/for-sale/zaventem/1930/20621119,For sale,Hyper equipped,6.0,,0,0,0,New,2.0,,2022.0
20621116,apartment,ground-floor,1930,Zaventem,348000,2.0,89.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/zaventem/1930/20621116,For sale,Hyper equipped,12.0,73.0,0,0,0,New,2.0,,2022.0
20621108,apartment,apartment,1930,Zaventem,346000,2.0,82.0,https://www.immoweb.be/en/classified/apartment/for-sale/zaventem/1930/20621108,For sale,Hyper equipped,12.0,,0,0,0,New,3.0,,2022.0
20621120,apartment,apartment,1930,Zaventem,365000,2.0,82.0,https://www.immoweb.be/en/classified/apartment/for-sale/zaventem/1930/20621120,For sale,Hyper equipped,12.0,,0,0,0,New,3.0,,2022.0
20621122,apartment,apartment,1930,Zaventem,349000,2.0,83.0,https://www.immoweb.be/en/classified/apartment/for-sale/zaventem/1930/20621122,For sale,Hyper equipped,6.0,,0,0,0,New,2.0,,2022.0
20606825,apartment,apartment,1200,Woluwe-Saint-Lambert,1180000,3.0,173.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606825,For sale,Hyper equipped,21.0,,0,0,0,New,3.0,,2024.0
20627887,house,house,2050,Antwerpen (2050),399800,3.0,156.0,https://www.immoweb.be/en/classified/house/for-sale/antwerpen-%282050%29/2050/20627887,For sale,,,,0,0,0,New,,151.0,
20633092,apartment,apartment,5300,ANDENNE,243000,2.0,89.0,https://www.immoweb.be/en/classified/apartment/for-sale/andenne/5300/20633092,For sale,,13.0,,0,0,0,New,4.0,,2025.0
20627888,house,house,2050,Antwerpen (2050),371000,3.0,140.0,https://www.immoweb.be/en/classified/house/for-sale/antwerpen-%282050%29/2050/20627888,For sale,,,,0,0,0,New,,145.0,
20633094,apartment,apartment,5300,ANDENNE,253000,2.0,89.0,https://www.immoweb.be/en/classified/apartment/for-sale/andenne/5300/20633094,For sale,,13.0,,0,0,0,New,4.0,,2025.0
20633091,apartment,apartment,5300,ANDENNE,253000,2.0,89.0,https://www.immoweb.be/en/classified/apartment/for-sale/andenne/5300/20633091,For sale,,13.0,,0,0,0,New,4.0,,2025.0
20627882,house,house,2050,Antwerpen (2050),351000,3.0,134.0,https://www.immoweb.be/en/classified/house/for-sale/antwerpen-%282050%29/2050/20627882,For sale,,,,0,0,0,New,,134.0,
20633095,apartment,apartment,5300,ANDENNE,318000,2.0,128.0,https://www.immoweb.be/en/classified/apartment/for-sale/andenne/5300/20633095,For sale,,24.0,,0,0,0,New,4.0,,2025.0
20627885,house,house,2050,Antwerpen (2050),380000,3.0,151.0,https://www.immoweb.be/en/classified/house/for-sale/antwerpen-%282050%29/2050/20627885,For sale,,,,0,0,0,New,,151.0,
20633093,apartment,apartment,5300,ANDENNE,243000,2.0,89.0,https://www.immoweb.be/en/classified/apartment/for-sale/andenne/5300/20633093,For sale,,13.0,,0,0,0,New,4.0,,2025.0
20628694,house,house,8500,Kortrijk,438113,4.0,175.0,https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8500/20628694,For sale,,,,0,0,0,New,2.0,111.0,
20629591,house,house,2300,Turnhout,369050,3.0,,https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/20629591,For sale,,,,0,0,0,New,,153.0,
20606838,apartment,apartment,1200,Woluwe-Saint-Lambert,1080000,3.0,173.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606838,For sale,Hyper equipped,21.0,,0,0,0,New,3.0,,2024.0
20629590,house,house,2300,Turnhout,378050,4.0,,https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/20629590,For sale,,,,0,0,0,New,,155.0,
20629588,house,house,2300,Turnhout,316900,3.0,,https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/20629588,For sale,,,,0,0,0,New,,125.0,
20627886,house,house,2050,Antwerpen (2050),345000,3.0,131.0,https://www.immoweb.be/en/classified/house/for-sale/antwerpen-%282050%29/2050/20627886,For sale,,,73.0,0,0,0,New,,130.0,2023.0
20629589,house,house,2300,Turnhout,344050,3.0,,https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/20629589,For sale,,,,0,0,0,New,,136.0,
