https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/turnhout/2300/20670890,20670890,TURNHOUT,2300,290835,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,92,N/A,N/A,False,N/A,N/A,N/A,106,3,2
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/gembloux/5030/20670585,20670585,Gembloux,5030,293000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,89,N/A,N/A,False,N/A,N/A,N/A,49,3,1
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/evere/1140/20671447,20671447,Evere,1140,299000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,47,N/A,N/A,False,N/A,N/A,N/A,42,3,0
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/bruxelles/1000/20670682,20670682,Bruxelles,1000,299900,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,N/A,N/A,N/A,False,N/A,N/A,N/A,,4,1
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/schaarbeek/1030/20670754,20670754,Schaarbeek,1030,299900,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,N/A,N/A,N/A,False,N/A,N/A,N/A,,4,1
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/ixelles/1050/20671583,20671583,Ixelles,1050,320000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,45,N/A,N/A,False,N/A,N/A,N/A,45,3,0
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/kontich/2550/20673858,20673858,Kontich,2550,326797,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,97,N/A,N/A,False,N/A,N/A,N/A,97,3,2
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/kontich/2550/20672598,20672598,Kontich,2550,327617,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,98,N/A,N/A,False,N/A,N/A,N/A,86,3,2
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/woluwe-saint-lambert/1200/20671807,20671807,Woluwe-Saint-Lambert,1200,340000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,52,N/A,N/A,False,N/A,N/A,N/A,52,3,0
https://www.immoweb.be/fr/annonce/projet-neuf-maisons/a-vendre/zottegem/9620/20670443,20670443,Zottegem,9620,393000,HOUSE_GROUP,HOUSE_GROUP,FOR_SALE,177,N/A,N/A,False,N/A,N/A,N/A,177,4,3
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/bruxelles/1000/20671128,20671128,Bruxelles,1000,405000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,98,N/A,N/A,False,N/A,N/A,N/A,70,2,1
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/bruxelles/1000/20671183,20671183,Bruxelles,1000,407000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,104,N/A,N/A,False,N/A,N/A,N/A,72,2,1
https://www.immoweb.be/fr/annonce/projet-neuf-maisons/a-vendre/gooik/1755/20672314,20672314,Gooik,1755,486075,HOUSE_GROUP,HOUSE_GROUP,FOR_SALE,156,N/A,N/A,False,N/A,N/A,N/A,179,3,3
https://www.immoweb.be/fr/annonce/projet-neuf-maisons/a-vendre/oostakker/9041/20671563,20671563,Oostakker,9041,489000,HOUSE_GROUP,HOUSE_GROUP,FOR_SALE,168,N/A,N/A,False,N/A,N/A,N/A,168,3,3
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/gesves/5340/20670669,20670669,Gesves,5340,515000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,151,N/A,N/A,False,N/A,N/A,N/A,151,3,3
