Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of good,Number of facades,Swimming pool,State of building,Construction Year
20652067.0,Jemelle,5580.0,109000.0,HOUSE,HOUSE,Regular,2.0,111.0,1.0,0.0,0.0,0.0,1.0,244.0,4.0,0.0,TO_RENOVATE,0.0
20652065.0,Asse,1730.0,449000.0,HOUSE,HOUSE,Regular,3.0,,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0
20652068.0,Vosselaar,2350.0,210000.0,HOUSE,HOUSE,Regular,3.0,156.0,1.0,0.0,0.0,0.0,0.0,447.0,3.0,0.0,TO_BE_DONE_UP,0.0
20652059.0,Vilvoorde,1800.0,539000.0,HOUSE,HOUSE,Regular,3.0,130.0,1.0,0.0,0.0,0.0,0.0,536.0,4.0,0.0,,0.0
20652058.0,Grimbergen,1850.0,575000.0,HOUSE,HOUSE,Regular,3.0,152.0,1.0,0.0,0.0,0.0,0.0,660.0,3.0,0.0,,0.0
20652057.0,Humbeek,1851.0,748000.0,HOUSE,HOUSE,Regular,3.0,165.0,0.0,0.0,0.0,0.0,0.0,1808.0,4.0,0.0,,0.0
20652056.0,Humbeek,1851.0,485000.0,HOUSE,HOUSE,Regular,3.0,200.0,0.0,0.0,0.0,0.0,0.0,695.0,4.0,0.0,,0.0
20652055.0,Zoutleeuw,3440.0,349000.0,HOUSE,MANSION,Regular,6.0,238.0,1.0,0.0,0.0,0.0,0.0,1030.0,4.0,0.0,GOOD,0.0
20652053.0,Kortenberg Meerbeek,3078.0,620000.0,HOUSE,EXCEPTIONAL_PROPERTY,Regular,6.0,420.0,1.0,0.0,0.0,0.0,0.0,577.0,4.0,0.0,TO_BE_DONE_UP,0.0
20470967.0,Boechout,2530.0,1250000.0,HOUSE,HOUSE,Regular,6.0,,0.0,0.0,0.0,0.0,0.0,2699.0,4.0,0.0,TO_RENOVATE,0.0
20470020.0,Boom,2850.0,265000.0,HOUSE,HOUSE,Regular,3.0,115.0,1.0,0.0,0.0,0.0,0.0,130.0,2.0,0.0,GOOD,0.0
20469686.0,Schoten,2900.0,1045000.0,HOUSE,VILLA,Regular,3.0,298.0,1.0,0.0,0.0,0.0,0.0,7887.0,4.0,0.0,TO_BE_DONE_UP,0.0
20468904.0,KAPELLEN,2950.0,249000.0,HOUSE,HOUSE,Regular,4.0,150.0,1.0,0.0,0.0,0.0,0.0,123.0,2.0,0.0,TO_RENOVATE,0.0
20468906.0,KAPELLEN,2950.0,299000.0,HOUSE,HOUSE,Regular,4.0,178.0,1.0,0.0,0.0,0.0,1.0,160.0,2.0,0.0,TO_RENOVATE,0.0
20469389.0,Broechem,2520.0,399000.0,HOUSE,HOUSE,Regular,6.0,176.0,1.0,0.0,0.0,15.0,0.0,198.0,,0.0,TO_RENOVATE,0.0
20469365.0,Broechem,2520.0,399000.0,HOUSE,APARTMENT_BLOCK,Regular,6.0,176.0,1.0,0.0,0.0,15.0,0.0,198.0,,0.0,TO_RENOVATE,0.0
20469145.0,KONTICH,2550.0,689000.0,HOUSE,HOUSE,Regular,5.0,260.0,1.0,0.0,1.0,40.0,1.0,891.0,,0.0,GOOD,0.0
20468954.0,BURCHT,2070.0,399000.0,HOUSE,HOUSE,Regular,4.0,191.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,JUST_RENOVATED,0.0
20468465.0,Antwerpen Deurne,2100.0,339000.0,HOUSE,HOUSE,Regular,4.0,130.0,1.0,0.0,0.0,0.0,1.0,120.0,2.0,0.0,,0.0
20468136.0,Antwerpen,2000.0,1750000.0,HOUSE,MANSION,Regular,5.0,425.0,0.0,0.0,0.0,30.0,0.0,95.0,2.0,0.0,,0.0
20652052.0,Vilvoorde,1800.0,360000.0,HOUSE,HOUSE,Regular,3.0,133.0,1.0,0.0,0.0,6.0,0.0,96.0,2.0,0.0,,0.0
20652048.0,Gent,9000.0,325000.0,HOUSE,HOUSE,Regular,4.0,160.0,1.0,0.0,0.0,0.0,0.0,120.0,2.0,0.0,,0.0
20652047.0,Uccle,1180.0,1980000.0,HOUSE,EXCEPTIONAL_PROPERTY,Regular,5.0,460.0,1.0,0.0,0.0,1600.0,0.0,0.0,4.0,0.0,TO_BE_DONE_UP,0.0
20652045.0,Uccle,1180.0,1980000.0,HOUSE,VILLA,Regular,5.0,450.0,1.0,0.0,0.0,0.0,0.0,1500.0,4.0,0.0,,0.0
20652044.0,GOUVY,6670.0,215000.0,HOUSE,HOUSE,Regular,3.0,,1.0,0.0,0.0,0.0,0.0,1830.0,3.0,0.0,JUST_RENOVATED,0.0
20652042.0,Huy,4500.0,385000.0,HOUSE,HOUSE,Regular,4.0,200.0,1.0,0.0,0.0,25.0,1.0,600.0,4.0,0.0,GOOD,0.0
20652038.0,Braine-le-Comte,7090.0,499000.0,HOUSE,FARMHOUSE,Regular,3.0,218.0,0.0,0.0,0.0,0.0,0.0,20000.0,4.0,0.0,TO_RENOVATE,0.0
20652036.0,Fontainel'Evêque,6140.0,195000.0,HOUSE,HOUSE,Regular,2.0,155.0,1.0,0.0,0.0,15.0,1.0,440.0,3.0,0.0,GOOD,0.0
20652031.0,Herentals,2200.0,299000.0,HOUSE,MIXED_USE_BUILDING,Regular,1.0,128.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,0.0,,0.0
20652029.0,Chaudfontaine,4050.0,279000.0,HOUSE,HOUSE,Regular,3.0,135.0,1.0,0.0,0.0,0.0,1.0,383.0,3.0,0.0,TO_BE_DONE_UP,0.0
20652024.0,Herstal,4040.0,239000.0,HOUSE,HOUSE,Regular,5.0,172.0,1.0,0.0,0.0,17.0,0.0,134.0,2.0,0.0,TO_RENOVATE,0.0
20652023.0,Plombières,4851.0,79000.0,HOUSE,BUNGALOW,Regular,3.0,70.0,1.0,0.0,1.0,80.0,1.0,276.0,4.0,0.0,TO_BE_DONE_UP,0.0
20652022.0,Fourons,3790.0,199000.0,HOUSE,HOUSE,Regular,4.0,122.0,1.0,0.0,0.0,92.0,0.0,261.0,4.0,0.0,GOOD,0.0
20652021.0,Huy,4500.0,125000.0,HOUSE,HOUSE,Regular,3.0,119.0,1.0,0.0,0.0,0.0,0.0,74.0,2.0,0.0,TO_RENOVATE,0.0
20651980.0,Lobbes,6540.0,60000.0,HOUSE,HOUSE,Regular,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,TO_RENOVATE,0.0
20651966.0,WÉPION,5100.0,299000.0,HOUSE,HOUSE,Regular,3.0,120.0,0.0,0.0,0.0,0.0,0.0,864.0,4.0,0.0,TO_RENOVATE,0.0
20651964.0,MECHELEN,2800.0,379000.0,HOUSE,HOUSE,Regular,3.0,119.0,1.0,0.0,0.0,7.0,1.0,91.0,2.0,0.0,GOOD,0.0
20611540.0,TENNEVILLE,6970.0,415000.0,HOUSE,HOUSE,Regular,4.0,280.0,1.0,0.0,0.0,40.0,1.0,2600.0,4.0,0.0,,0.0
20467901.0,HOBOKEN,2660.0,385000.0,HOUSE,HOUSE,Regular,4.0,145.0,1.0,0.0,0.0,0.0,1.0,225.0,,0.0,JUST_RENOVATED,0.0
20467344.0,Antwerpen,2000.0,1499000.0,HOUSE,EXCEPTIONAL_PROPERTY,Regular,4.0,300.0,0.0,0.0,0.0,0.0,1.0,127.0,2.0,0.0,AS_NEW,0.0
20467256.0,DEURNE,2100.0,285000.0,HOUSE,HOUSE,Regular,2.0,148.0,1.0,0.0,0.0,9.0,1.0,85.0,2.0,0.0,GOOD,0.0
20466988.0,Antwerpen Merksem,2170.0,334000.0,HOUSE,HOUSE,Regular,4.0,178.0,0.0,0.0,0.0,0.0,1.0,804.0,2.0,0.0,TO_RENOVATE,0.0
20466568.0,Hoevenen,2940.0,235000.0,HOUSE,HOUSE,Regular,1.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,TO_BE_DONE_UP,0.0
20465928.0,Sint-Lenaarts,2960.0,469000.0,HOUSE,HOUSE,Regular,5.0,194.0,0.0,0.0,0.0,0.0,0.0,768.0,,0.0,GOOD,0.0
20465859.0,Brasschaat,2930.0,1295000.0,HOUSE,COUNTRY_COTTAGE,Regular,5.0,400.0,1.0,0.0,1.0,0.0,0.0,8717.0,4.0,0.0,GOOD,0.0
20465617.0,Antwerpen,2140.0,897000.0,HOUSE,APARTMENT_BLOCK,Regular,6.0,330.0,1.0,0.0,0.0,30.0,0.0,159.0,2.0,0.0,GOOD,0.0
20465523.0,BOECHOUT,2530.0,329000.0,HOUSE,HOUSE,Regular,4.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,GOOD,0.0
20465522.0,HOVE,2540.0,289000.0,HOUSE,HOUSE,Regular,3.0,152.0,1.0,0.0,0.0,0.0,0.0,194.0,2.0,0.0,TO_BE_DONE_UP,0.0
20465307.0,Kontich,2550.0,349900.0,HOUSE,APARTMENT_BLOCK,Regular,6.0,,1.0,0.0,0.0,0.0,1.0,307.0,2.0,0.0,TO_RENOVATE,0.0
20465247.0,Stabroek,2940.0,,HOUSE,HOUSE,Life Sale,4.0,95.0,1.0,0.0,0.0,0.0,1.0,175.0,2.0,0.0,TO_BE_DONE_UP,0.0
20651950.0,VRASENE,9120.0,417000.0,HOUSE,HOUSE,Regular,4.0,191.0,1.0,0.0,0.0,9.0,1.0,268.0,2.0,0.0,,0.0
20651948.0,SENZEILLE,5630.0,275000.0,HOUSE,HOUSE,Regular,6.0,270.0,1.0,0.0,0.0,0.0,0.0,650.0,4.0,0.0,TO_RENOVATE,0.0
20651945.0,Turnhout,2300.0,265000.0,HOUSE,HOUSE,Regular,3.0,156.0,1.0,0.0,0.0,0.0,0.0,351.0,2.0,0.0,,0.0
20651943.0,FOSSES-LA-VILLE,5070.0,475000.0,HOUSE,MIXED_USE_BUILDING,Regular,5.0,250.0,0.0,0.0,1.0,0.0,0.0,280.0,2.0,0.0,,0.0
20651944.0,FOSSES-LA-VILLE,5070.0,475000.0,HOUSE,MANSION,Regular,5.0,250.0,0.0,0.0,1.0,0.0,0.0,280.0,2.0,0.0,,0.0
20638807.0,PALISEUL,6850.0,495000.0,HOUSE,HOUSE,Regular,4.0,280.0,1.0,0.0,0.0,30.0,1.0,2800.0,4.0,0.0,GOOD,0.0
20651934.0,Quaregnon,7390.0,139000.0,HOUSE,HOUSE,Regular,3.0,146.0,1.0,0.0,0.0,0.0,0.0,212.0,2.0,0.0,TO_RENOVATE,0.0
20651931.0,Wellen,3830.0,398000.0,HOUSE,HOUSE,Regular,2.0,172.0,0.0,0.0,0.0,1.0,1.0,599.0,4.0,0.0,GOOD,0.0
20651927.0,Ieper,8902.0,319000.0,HOUSE,HOUSE,Regular,3.0,120.0,0.0,0.0,0.0,0.0,0.0,372.0,3.0,0.0,GOOD,0.0
20651926.0,ERQUENNES,7387.0,411000.0,HOUSE,FARMHOUSE,Regular,4.0,275.0,1.0,0.0,0.0,80.0,1.0,659.0,,0.0,JUST_RENOVATED,0.0
20651915.0,Beaumont,6500.0,299000.0,HOUSE,HOUSE,Regular,5.0,222.0,1.0,0.0,0.0,20.0,1.0,1010.0,4.0,0.0,,0.0
20213952.0,Arlon,6700.0,350000.0,HOUSE,HOUSE,Regular,3.0,161.0,1.0,0.0,0.0,1.0,1.0,308.0,2.0,0.0,,0.0
20457942.0,Arlon,6700.0,385000.0,HOUSE,HOUSE,Regular,3.0,126.0,1.0,0.0,0.0,1.0,1.0,225.0,3.0,0.0,,0.0
20651904.0,HEYD,6941.0,495000.0,HOUSE,HOUSE,Regular,5.0,338.0,1.0,0.0,0.0,65.0,1.0,1110.0,3.0,0.0,GOOD,0.0
20642199.0,Aubange,6790.0,375000.0,HOUSE,HOUSE,Regular,4.0,244.0,1.0,0.0,0.0,1.0,1.0,400.0,4.0,0.0,GOOD,0.0
20651897.0,DURBUY,6940.0,1250000.0,HOUSE,VILLA,Regular,4.0,412.0,1.0,0.0,0.0,0.0,0.0,1662.0,4.0,0.0,AS_NEW,0.0
20651896.0,SOMME-LEUZE,5377.0,425000.0,HOUSE,CHALET,Regular,1.0,21.0,1.0,0.0,0.0,0.0,0.0,57966.0,4.0,0.0,,0.0
20464782.0,Brasschaat,2930.0,429000.0,HOUSE,HOUSE,Regular,3.0,165.0,1.0,0.0,0.0,0.0,0.0,360.0,2.0,0.0,GOOD,0.0
20464588.0,Deurne,2100.0,257000.0,HOUSE,HOUSE,Regular,2.0,115.0,1.0,0.0,0.0,27.0,0.0,102.0,2.0,0.0,TO_BE_DONE_UP,0.0
20464349.0,Hemiksem,2620.0,298000.0,HOUSE,HOUSE,Regular,3.0,160.0,1.0,0.0,0.0,0.0,0.0,103.0,1.0,0.0,GOOD,0.0
20464268.0,Niel,2845.0,269000.0,HOUSE,HOUSE,Regular,3.0,186.0,0.0,0.0,0.0,0.0,0.0,350.0,2.0,0.0,,0.0
20463994.0,Brasschaat,2930.0,570000.0,HOUSE,HOUSE,Regular,3.0,170.0,1.0,0.0,0.0,0.0,1.0,460.0,3.0,1.0,,0.0
20463981.0,MERKSEM,2170.0,449000.0,HOUSE,HOUSE,Regular,4.0,144.0,1.0,0.0,0.0,0.0,0.0,206.0,2.0,0.0,,0.0
20463451.0,ANTWERPEN,2060.0,329000.0,HOUSE,HOUSE,Regular,5.0,234.0,1.0,0.0,0.0,0.0,1.0,112.0,2.0,0.0,TO_RENOVATE,0.0
20462831.0,Antwerpen (2000),2000.0,1500000.0,HOUSE,HOUSE,Regular,0.0,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TO_RENOVATE,0.0
20462634.0,NIEL,2845.0,339000.0,HOUSE,HOUSE,Regular,5.0,230.0,1.0,0.0,0.0,10.0,1.0,138.0,2.0,0.0,TO_BE_DONE_UP,0.0
20462160.0,Kalmthout,2920.0,548000.0,HOUSE,HOUSE,Regular,3.0,225.0,0.0,0.0,0.0,0.0,0.0,525.0,3.0,0.0,AS_NEW,0.0
20461809.0,Antwerpen,2060.0,469000.0,HOUSE,HOUSE,Regular,3.0,184.0,0.0,0.0,0.0,0.0,0.0,124.0,,0.0,JUST_RENOVATED,0.0
20651892.0,DURBUY,6940.0,345000.0,HOUSE,HOUSE,Regular,1.0,63.0,1.0,0.0,0.0,0.0,0.0,964.0,4.0,0.0,TO_BE_DONE_UP,0.0
20651890.0,HOLLANGE,6637.0,315000.0,HOUSE,HOUSE,Regular,5.0,890.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,AS_NEW,0.0
20651884.0,BARVAUX,6940.0,415000.0,HOUSE,CHALET,Regular,3.0,178.0,1.0,0.0,0.0,0.0,0.0,1462.0,4.0,0.0,AS_NEW,0.0
20651885.0,DURBUY,6940.0,585000.0,HOUSE,HOUSE,Regular,4.0,201.0,1.0,0.0,1.0,0.0,0.0,1138.0,3.0,0.0,AS_NEW,0.0
20651878.0,Gent,9000.0,619000.0,HOUSE,HOUSE,Regular,3.0,192.0,1.0,0.0,0.0,1.0,0.0,75.0,2.0,0.0,AS_NEW,0.0
20651877.0,Brugge,8310.0,819000.0,HOUSE,VILLA,Regular,3.0,231.0,0.0,0.0,0.0,1.0,1.0,625.0,4.0,0.0,AS_NEW,0.0
20651876.0,Aalter,9880.0,1229000.0,HOUSE,VILLA,Regular,5.0,482.0,1.0,0.0,0.0,1.0,1.0,3646.0,4.0,0.0,AS_NEW,0.0
20312662.0,Brugge,8000.0,295000.0,HOUSE,MANSION,Regular,2.0,174.0,1.0,0.0,1.0,0.0,0.0,74.0,2.0,0.0,TO_RENOVATE,0.0
20651864.0,Wingene,8750.0,385000.0,HOUSE,HOUSE,Regular,3.0,200.0,0.0,0.0,0.0,0.0,0.0,820.0,4.0,0.0,,0.0
20651860.0,Evergem,9940.0,390000.0,HOUSE,HOUSE,Regular,3.0,245.0,0.0,0.0,0.0,0.0,0.0,625.0,4.0,0.0,AS_NEW,0.0
20651859.0,Evergem,9940.0,235000.0,HOUSE,HOUSE,Regular,3.0,132.0,0.0,0.0,0.0,0.0,0.0,380.0,4.0,0.0,AS_NEW,0.0
20651856.0,Zwalm,9630.0,379000.0,HOUSE,HOUSE,Regular,3.0,146.0,0.0,0.0,0.0,0.0,0.0,1146.0,4.0,0.0,GOOD,0.0
20651855.0,UKKEL,1180.0,1980000.0,HOUSE,HOUSE,Regular,6.0,377.0,1.0,0.0,0.0,0.0,0.0,307.0,2.0,0.0,GOOD,0.0
20461426.0,BRASSCHAAT,2930.0,1195000.0,HOUSE,HOUSE,Regular,4.0,270.0,1.0,0.0,0.0,0.0,0.0,1221.0,4.0,0.0,GOOD,0.0
20461125.0,Mortsel,2640.0,595000.0,HOUSE,HOUSE,Regular,4.0,,1.0,0.0,0.0,1.0,1.0,216.0,,0.0,AS_NEW,0.0
20460751.0,BRASSCHAAT,2930.0,599000.0,HOUSE,HOUSE,Regular,3.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0
20459780.0,HEMIKSEM,2620.0,179000.0,HOUSE,HOUSE,Regular,3.0,128.0,1.0,0.0,0.0,0.0,1.0,203.0,2.0,0.0,TO_BE_DONE_UP,0.0
20459323.0,Brasschaat,2930.0,1250000.0,HOUSE,HOUSE,Regular,5.0,360.0,0.0,0.0,0.0,0.0,0.0,4255.0,4.0,0.0,AS_NEW,0.0
20459175.0,Malle,2390.0,899000.0,HOUSE,HOUSE,Regular,3.0,397.0,0.0,0.0,0.0,0.0,0.0,3800.0,4.0,1.0,AS_NEW,0.0
20458982.0,ANTWERPEN,2060.0,299000.0,HOUSE,HOUSE,Regular,6.0,186.0,1.0,0.0,0.0,0.0,0.0,85.0,2.0,0.0,TO_RENOVATE,0.0
20458452.0,Schoten,2900.0,845000.0,HOUSE,HOUSE,Regular,6.0,329.0,0.0,0.0,0.0,0.0,0.0,1407.0,4.0,0.0,,0.0
20314841.0,Niel,2845.0,395000.0,HOUSE,HOUSE,Regular,4.0,245.0,1.0,0.0,1.0,0.0,1.0,242.0,2.0,0.0,,0.0
20458215.0,Kapellen,2950.0,449000.0,HOUSE,HOUSE,Regular,2.0,126.0,1.0,0.0,0.0,0.0,1.0,525.0,4.0,0.0,GOOD,0.0
20457902.0,HOBOKEN,2660.0,329000.0,HOUSE,HOUSE,Regular,2.0,105.0,1.0,0.0,0.0,60.0,0.0,155.0,,0.0,AS_NEW,0.0
20457762.0,Antwerpen,2610.0,399000.0,HOUSE,HOUSE,Regular,4.0,184.0,1.0,0.0,0.0,0.0,1.0,84.0,2.0,0.0,TO_BE_DONE_UP,0.0
20456954.0,Brasschaat,2930.0,1890000.0,HOUSE,MIXED_USE_BUILDING,Regular,5.0,689.0,1.0,0.0,0.0,0.0,0.0,3149.0,4.0,1.0,,0.0
20651850.0,Beringen,3583.0,395000.0,HOUSE,HOUSE,Regular,3.0,131.0,1.0,0.0,0.0,8.0,1.0,3798.0,4.0,0.0,TO_BE_DONE_UP,0.0
20651843.0,Rienne,5575.0,180000.0,HOUSE,HOUSE,Regular,3.0,,1.0,0.0,0.0,0.0,1.0,344.0,2.0,0.0,GOOD,0.0
20651836.0,LOMMERSWEILER,4780.0,395000.0,HOUSE,MIXED_USE_BUILDING,Regular,5.0,,1.0,0.0,0.0,0.0,0.0,1010.0,3.0,0.0,TO_RENOVATE,0.0
20651820.0,Neupré,4121.0,449000.0,HOUSE,VILLA,Regular,3.0,162.0,1.0,0.0,0.0,0.0,0.0,420.0,4.0,0.0,GOOD,0.0
20651815.0,Knokke-Heist,8300.0,2395000.0,HOUSE,HOUSE,Regular,5.0,316.0,0.0,0.0,0.0,0.0,0.0,699.0,4.0,1.0,GOOD,0.0
20651813.0,Virton,6760.0,315000.0,HOUSE,HOUSE,Regular,3.0,119.0,1.0,0.0,0.0,17.0,0.0,293.0,3.0,0.0,AS_NEW,0.0
20651810.0,Merchtem,1785.0,530000.0,HOUSE,HOUSE,Regular,3.0,235.0,1.0,0.0,0.0,0.0,0.0,334.0,,0.0,GOOD,0.0
20651807.0,Buggenhout,9255.0,495000.0,HOUSE,HOUSE,Regular,3.0,264.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,AS_NEW,0.0
20651804.0,Anzegem,8570.0,249000.0,HOUSE,HOUSE,Regular,3.0,194.0,1.0,0.0,0.0,30.0,1.0,629.0,,0.0,TO_BE_DONE_UP,0.0
20651802.0,Otegem,8553.0,552000.0,HOUSE,VILLA,Regular,5.0,234.0,0.0,0.0,0.0,0.0,0.0,675.0,,0.0,,0.0
20651800.0,De Haan,8420.0,475000.0,HOUSE,HOUSE,Regular,2.0,,0.0,0.0,0.0,0.0,0.0,428.0,,0.0,GOOD,0.0
20651799.0,Etterbeek,1040.0,779000.0,HOUSE,HOUSE,Regular,5.0,240.0,1.0,1.0,0.0,8.0,0.0,65.0,2.0,0.0,AS_NEW,0.0
20651795.0,Hannut Poucet,4280.0,490000.0,HOUSE,VILLA,Regular,6.0,300.0,1.0,0.0,0.0,150.0,1.0,3807.0,4.0,1.0,GOOD,0.0
20651791.0,Zichen-Zussen-Bolder,3770.0,109000.0,HOUSE,HOUSE,Regular,4.0,180.0,1.0,0.0,0.0,0.0,0.0,198.0,3.0,0.0,TO_RENOVATE,0.0
20456426.0,Antwerpen Wilrijk,2610.0,1750000.0,HOUSE,VILLA,Regular,5.0,380.0,1.0,0.0,1.0,0.0,1.0,2315.0,4.0,1.0,GOOD,0.0
20455520.0,Antwerpen,2000.0,280000.0,HOUSE,HOUSE,Regular,3.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,GOOD,0.0
20455002.0,KAPELLEN,2950.0,1150000.0,HOUSE,VILLA,Regular,4.0,513.0,0.0,0.0,0.0,0.0,0.0,6380.0,4.0,0.0,,0.0
20452694.0,ANTWERPEN,2000.0,495000.0,HOUSE,HOUSE,Regular,3.0,150.0,1.0,0.0,0.0,0.0,0.0,150.0,,0.0,TO_BE_DONE_UP,0.0
20454745.0,Berendrecht,2040.0,319000.0,HOUSE,HOUSE,Regular,3.0,,1.0,0.0,0.0,0.0,0.0,404.0,4.0,0.0,,0.0
20454560.0,Kontich,2550.0,449000.0,HOUSE,HOUSE,Regular,2.0,147.0,1.0,0.0,0.0,0.0,1.0,772.0,4.0,0.0,TO_RENOVATE,0.0
20454461.0,Boechout,2530.0,267500.0,HOUSE,HOUSE,Regular,2.0,,1.0,0.0,0.0,17.0,1.0,264.0,2.0,0.0,TO_RENOVATE,0.0
20454190.0,Schilde,2970.0,295000.0,HOUSE,HOUSE,Regular,4.0,,0.0,0.0,1.0,0.0,1.0,1412.0,4.0,0.0,TO_BE_DONE_UP,0.0
20454128.0,Hemiksem,2620.0,385000.0,HOUSE,HOUSE,Regular,3.0,160.0,1.0,0.0,0.0,0.0,1.0,145.0,2.0,0.0,AS_NEW,0.0
20453818.0,Wilrijk,2610.0,375000.0,HOUSE,HOUSE,Regular,3.0,152.0,1.0,0.0,0.0,18.0,1.0,171.0,2.0,0.0,GOOD,0.0
20453429.0,Antwerpen,2660.0,315000.0,HOUSE,HOUSE,Regular,5.0,170.0,1.0,0.0,0.0,0.0,1.0,180.0,2.0,0.0,GOOD,0.0
20452972.0,Brasschaat,2930.0,1975000.0,HOUSE,VILLA,Regular,5.0,437.0,1.0,0.0,1.0,19.0,1.0,5040.0,4.0,0.0,GOOD,0.0
20452946.0,Kapellen,2950.0,399000.0,HOUSE,HOUSE,Regular,3.0,,1.0,0.0,0.0,35.0,1.0,337.0,3.0,0.0,GOOD,0.0
20651790.0,Laarne,9270.0,598000.0,HOUSE,HOUSE,Regular,3.0,167.0,0.0,0.0,0.0,0.0,0.0,520.0,,0.0,GOOD,0.0
20651788.0,Lauwe,8930.0,185000.0,HOUSE,HOUSE,Regular,2.0,125.0,0.0,0.0,0.0,0.0,0.0,110.0,,0.0,GOOD,0.0
20651787.0,Leuven,3010.0,325000.0,HOUSE,HOUSE,Regular,3.0,86.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0,GOOD,0.0
20651784.0,Korbeek-Dijle,3060.0,410000.0,HOUSE,HOUSE,Regular,3.0,180.0,0.0,0.0,0.0,0.0,0.0,198.0,,0.0,GOOD,0.0
20651755.0,Menen,8930.0,169000.0,HOUSE,HOUSE,Regular,3.0,167.0,1.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,GOOD,0.0
20651756.0,ERQUENNES,7387.0,513750.0,HOUSE,FARMHOUSE,Regular,4.0,346.0,1.0,0.0,0.0,80.0,1.0,659.0,,0.0,JUST_RENOVATED,0.0
20651754.0,MUSSON,6750.0,725000.0,HOUSE,MANSION,Regular,5.0,220.0,1.0,0.0,0.0,0.0,1.0,1140.0,4.0,0.0,GOOD,0.0
20651753.0,Nieuwkerke,8950.0,279000.0,HOUSE,HOUSE,Regular,3.0,131.0,1.0,0.0,0.0,0.0,0.0,653.0,4.0,0.0,GOOD,0.0
20651748.0,Sint-Pieters-Leeuw,1600.0,415000.0,HOUSE,HOUSE,Regular,4.0,172.0,1.0,0.0,0.0,0.0,0.0,603.0,4.0,0.0,TO_RENOVATE,0.0
20651739.0,Heusden-Zolder,3550.0,1648000.0,HOUSE,VILLA,Regular,3.0,286.0,0.0,0.0,0.0,0.0,0.0,23956.0,4.0,0.0,AS_NEW,0.0
20651729.0,Holsbeek,3220.0,685000.0,HOUSE,HOUSE,Regular,3.0,227.0,1.0,0.0,0.0,0.0,0.0,2050.0,4.0,0.0,JUST_RENOVATED,0.0
20651727.0,Steenokkerzeel,1820.0,385000.0,HOUSE,HOUSE,Regular,3.0,191.0,1.0,0.0,0.0,31.0,1.0,413.0,3.0,0.0,GOOD,0.0
20651672.0,Vilvoorde,1800.0,399000.0,HOUSE,HOUSE,Regular,8.0,200.0,1.0,0.0,0.0,0.0,0.0,138.0,2.0,0.0,,0.0
20651670.0,Vilvoorde,1800.0,320000.0,HOUSE,MIXED_USE_BUILDING,Regular,0.0,183.0,1.0,0.0,0.0,0.0,0.0,140.0,2.0,0.0,,0.0
20651669.0,Vilvoorde,1800.0,665000.0,HOUSE,HOUSE,Regular,6.0,376.0,1.0,0.0,0.0,0.0,0.0,313.0,2.0,0.0,,0.0
20651666.0,Eeklo,9900.0,308000.0,HOUSE,HOUSE,Regular,3.0,207.0,0.0,0.0,0.0,0.0,0.0,191.0,2.0,0.0,,0.0
20651659.0,Leopoldsburg,3970.0,318000.0,HOUSE,HOUSE,Regular,4.0,166.0,0.0,0.0,0.0,0.0,0.0,603.0,3.0,0.0,,0.0
20452913.0,MALLE,2390.0,595000.0,HOUSE,HOUSE,Regular,3.0,150.0,1.0,0.0,0.0,0.0,1.0,1603.0,3.0,0.0,JUST_RENOVATED,0.0
20452752.0,Zwijndrecht,2070.0,259000.0,HOUSE,HOUSE,Regular,3.0,148.0,1.0,0.0,0.0,0.0,1.0,242.0,2.0,0.0,TO_BE_DONE_UP,0.0
20452242.0,DEURNE,2100.0,249000.0,HOUSE,HOUSE,Regular,3.0,150.0,1.0,0.0,0.0,25.0,1.0,80.0,2.0,0.0,TO_RENOVATE,0.0
20452032.0,HOBOKEN,2660.0,287000.0,HOUSE,HOUSE,Regular,3.0,120.0,1.0,0.0,0.0,0.0,1.0,82.0,2.0,0.0,GOOD,0.0
20045373.0,Brasschaat,2930.0,569000.0,HOUSE,HOUSE,Regular,3.0,,1.0,0.0,0.0,0.0,0.0,422.0,4.0,0.0,,0.0
20451771.0,Sint-Job-in-'t-Goor,2960.0,519000.0,HOUSE,HOUSE,Regular,5.0,215.0,1.0,0.0,0.0,0.0,0.0,1185.0,2.0,0.0,GOOD,0.0
